QUERY_HASH,SCAN_TYPE,TABLE_NAME,COLUMN_NAME,INPUT_ROWS,OUTPUT_ROWS,RUNTIME_NS,DESCRIPTION
93303d91b699bbaa,REFERENCE_SCAN,part,p_container,214377,137,89400935,"TableScan Impl: ExpressionEvaluator (((((p_size BETWEEN INCLUSIVE 1 AND 15 AND l_quantity <= 31) AND l_quantity >= 21) AND (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')) AND p_brand = 'Brand#55') OR ((((p_size BETWEEN INCLUSIVE 1 AND 5 AND l_quantity <= 14) AND l_quantity >= 4) AND (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')) AND p_brand = 'Brand#13')) OR ((((p_size BETWEEN INCLUSIVE 1 AND 10 AND l_quantity <= 30) AND l_quantity >= 20) AND (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')) AND p_brand = 'Brand#33')"
93303d91b699bbaa,REFERENCE_SCAN,part,p_container,214377,137,89400935,"TableScan Impl: ExpressionEvaluator (((((p_size BETWEEN INCLUSIVE 1 AND 15 AND l_quantity <= 31) AND l_quantity >= 21) AND (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')) AND p_brand = 'Brand#55') OR ((((p_size BETWEEN INCLUSIVE 1 AND 5 AND l_quantity <= 14) AND l_quantity >= 4) AND (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')) AND p_brand = 'Brand#13')) OR ((((p_size BETWEEN INCLUSIVE 1 AND 10 AND l_quantity <= 30) AND l_quantity >= 20) AND (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')) AND p_brand = 'Brand#33')"
93303d91b699bbaa,REFERENCE_SCAN,lineitem,l_quantity,214377,137,89400935,"TableScan Impl: ExpressionEvaluator (((((p_size BETWEEN INCLUSIVE 1 AND 15 AND l_quantity <= 31) AND l_quantity >= 21) AND (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')) AND p_brand = 'Brand#55') OR ((((p_size BETWEEN INCLUSIVE 1 AND 5 AND l_quantity <= 14) AND l_quantity >= 4) AND (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')) AND p_brand = 'Brand#13')) OR ((((p_size BETWEEN INCLUSIVE 1 AND 10 AND l_quantity <= 30) AND l_quantity >= 20) AND (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')) AND p_brand = 'Brand#33')"
93303d91b699bbaa,REFERENCE_SCAN,lineitem,l_quantity,214377,137,89400935,"TableScan Impl: ExpressionEvaluator (((((p_size BETWEEN INCLUSIVE 1 AND 15 AND l_quantity <= 31) AND l_quantity >= 21) AND (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')) AND p_brand = 'Brand#55') OR ((((p_size BETWEEN INCLUSIVE 1 AND 5 AND l_quantity <= 14) AND l_quantity >= 4) AND (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')) AND p_brand = 'Brand#13')) OR ((((p_size BETWEEN INCLUSIVE 1 AND 10 AND l_quantity <= 30) AND l_quantity >= 20) AND (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')) AND p_brand = 'Brand#33')"
93303d91b699bbaa,REFERENCE_SCAN,lineitem,l_quantity,214377,137,89400935,"TableScan Impl: ExpressionEvaluator (((((p_size BETWEEN INCLUSIVE 1 AND 15 AND l_quantity <= 31) AND l_quantity >= 21) AND (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')) AND p_brand = 'Brand#55') OR ((((p_size BETWEEN INCLUSIVE 1 AND 5 AND l_quantity <= 14) AND l_quantity >= 4) AND (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')) AND p_brand = 'Brand#13')) OR ((((p_size BETWEEN INCLUSIVE 1 AND 10 AND l_quantity <= 30) AND l_quantity >= 20) AND (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')) AND p_brand = 'Brand#33')"
93303d91b699bbaa,REFERENCE_SCAN,part,p_size,214377,137,89400935,"TableScan Impl: ExpressionEvaluator (((((p_size BETWEEN INCLUSIVE 1 AND 15 AND l_quantity <= 31) AND l_quantity >= 21) AND (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')) AND p_brand = 'Brand#55') OR ((((p_size BETWEEN INCLUSIVE 1 AND 5 AND l_quantity <= 14) AND l_quantity >= 4) AND (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')) AND p_brand = 'Brand#13')) OR ((((p_size BETWEEN INCLUSIVE 1 AND 10 AND l_quantity <= 30) AND l_quantity >= 20) AND (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')) AND p_brand = 'Brand#33')"
93303d91b699bbaa,REFERENCE_SCAN,lineitem,l_quantity,214377,137,89400935,"TableScan Impl: ExpressionEvaluator (((((p_size BETWEEN INCLUSIVE 1 AND 15 AND l_quantity <= 31) AND l_quantity >= 21) AND (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')) AND p_brand = 'Brand#55') OR ((((p_size BETWEEN INCLUSIVE 1 AND 5 AND l_quantity <= 14) AND l_quantity >= 4) AND (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')) AND p_brand = 'Brand#13')) OR ((((p_size BETWEEN INCLUSIVE 1 AND 10 AND l_quantity <= 30) AND l_quantity >= 20) AND (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')) AND p_brand = 'Brand#33')"
93303d91b699bbaa,REFERENCE_SCAN,part,p_size,214377,137,89400935,"TableScan Impl: ExpressionEvaluator (((((p_size BETWEEN INCLUSIVE 1 AND 15 AND l_quantity <= 31) AND l_quantity >= 21) AND (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')) AND p_brand = 'Brand#55') OR ((((p_size BETWEEN INCLUSIVE 1 AND 5 AND l_quantity <= 14) AND l_quantity >= 4) AND (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')) AND p_brand = 'Brand#13')) OR ((((p_size BETWEEN INCLUSIVE 1 AND 10 AND l_quantity <= 30) AND l_quantity >= 20) AND (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')) AND p_brand = 'Brand#33')"
93303d91b699bbaa,REFERENCE_SCAN,lineitem,l_quantity,214377,137,89400935,"TableScan Impl: ExpressionEvaluator (((((p_size BETWEEN INCLUSIVE 1 AND 15 AND l_quantity <= 31) AND l_quantity >= 21) AND (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')) AND p_brand = 'Brand#55') OR ((((p_size BETWEEN INCLUSIVE 1 AND 5 AND l_quantity <= 14) AND l_quantity >= 4) AND (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')) AND p_brand = 'Brand#13')) OR ((((p_size BETWEEN INCLUSIVE 1 AND 10 AND l_quantity <= 30) AND l_quantity >= 20) AND (p_container) IN ('MED BAG', 'MED B93303d91b699bbaa,COLUMN_SCAN,lineitem,l_shipinstruct,6001215,1500048,20040610,"TableScan Impl: ColumnVsValue l_shipinstruct = 'DELIVER IN PERSON'"
93303d91b699bbaa,REFERENCE_SCAN,lineitem,l_shipmode,1500048,214377,87334302,"TableScan Impl: ExpressionEvaluator (l_shipmode) IN ('AIR', 'AIR REG')"
93303d91b699bbaa,REFERENCE_SCAN,part,p_size,214377,137,89400935,"TableScan Impl: ExpressionEvaluator (((((p_size BETWEEN INCLUSIVE 1 AND 15 AND l_quantity <= 31) AND l_quantity >= 21) AND (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')) AND p_brand = 'Brand#55') OR ((((p_size BETWEEN INCLUSIVE 1 AND 5 AND l_quantity <= 14) AND l_quantity >= 4) AND (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')) AND p_brand = 'Brand#13')) OR ((((p_size BETWEEN INCLUSIVE 1 AND 10 AND l_quantity <= 30) AND l_quantity >= 20) AND (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')) AND p_brand = 'Brand#33')"
93303d91b699bbaa,REFERENCE_SCAN,lineitem,l_quantity,214377,137,89400935,"TableScan Impl: ExpressionEvaluator (((((p_size BETWEEN INCLUSIVE 1 AND 15 AND l_quantity <= 31) AND l_quantity >= 21) AND (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')) AND p_brand = 'Brand#55') OR ((((p_size BETWEEN INCLUSIVE 1 AND 5 AND l_quantity <= 14) AND l_quantity >= 4) AND (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')) AND p_brand = 'Brand#13')) OR ((((p_size BETWEEN INCLUSIVE 1 AND 10 AND l_quantity <= 30) AND l_quantity >= 20) AND (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')) AND p_brand = 'Brand#33')"
bb280f657217191f,COLUMN_SCAN,orders,o_orderdate,1500000,56516,2027168,"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1994-09-01' AND '1994-12-01'"
bb280f657217191f,COLUMN_SCAN,lineitem,l_returnflag,6001215,1478870,22426549,"TableScan Impl: ColumnVsValue l_returnflag = 'R'"
1ff49f43e00a02ef,COLUMN_SCAN,nation,n_name,25,1,13670,"TableScan Impl: ColumnVsValue n_name = 'INDONESIA'"
1ff49f43e00a02ef,REFERENCE_SCAN,partsupp,ps_supplycost,30485,888,17562852,"TableScan Impl: ColumnVsValue SUM(ps_supplycost * ps_availqty) > SUBQUERY (PQP, 0x13655c798)"
1ff49f43e00a02ef,REFERENCE_SCAN,partsupp,ps_availqty,30485,888,17562852,"TableScan Impl: ColumnVsValue SUM(ps_supplycost * ps_availqty) > SUBQUERY (PQP, 0x13655c798)"
fa2e4e26ee41a644,COLUMN_SCAN,nation,n_name,25,1,11530,"TableScan Impl: ColumnVsValue n_name = 'FRANCE'"
fa2e4e26ee41a644,REFERENCE_SCAN,partsupp,ps_supplycost,30247,911,15908474,"TableScan Impl: ColumnVsValue SUM(ps_supplycost * ps_availqty) > SUBQUERY (PQP, 0x13655ad58)"
fa2e4e26ee41a644,REFERENCE_SCAN,partsupp,ps_availqty,30247,911,15908474,"TableScan Impl: ColumnVsValue SUM(ps_supplycost * ps_availqty) > SUBQUERY (PQP, 0x13655ad58)"
dbf9f6821117c919,COLUMN_SCAN,lineitem,l_shipdate,6001215,1828450,17073823,"TableScan Impl: ColumnBetween l_shipdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"
dbf9f6821117c919,REFERENCE_SCAN,nation,n_name,1828450,6012,214300820,"TableScan Impl: ExpressionEvaluator (n_name = 'BRAZIL' AND n_name = 'CANADA') OR (n_name = 'CANADA' AND n_name = 'BRAZIL')"
dbf9f6821117c919,REFERENCE_SCAN,nation,n_name,1828450,6012,214300820,"TableScan Impl: ExpressionEvaluator (n_name = 'BRAZIL' AND n_name = 'CANADA') OR (n_name = 'CANADA' AND n_name = 'BRAZIL')"
dbf9f6821117c919,REFERENCE_SCAN,nation,n_name,1828450,6012,214300820,"TableScan Impl: ExpressionEvaluator (n_name = 'BRAZIL' AND n_name = 'CANADA') OR (n_name = 'CANADA' AND n_name = 'BRAZIL')"
dbf9f6821117c919,REFERENCE_SCAN,nation,n_name,1828450,6012,214300820,"TableScan Impl: ExpressionEvaluator (n_name = 'BRAZIL' AND n_name = 'CANADA') OR (n_name = 'CANADA' AND n_name = 'BRAZIL')"
fd5546391bdb6b0b,COLUMN_SCAN,nation,n_name,25,1,12005,"TableScan Impl: ColumnVsValue n_name = 'JORDAN'"
fd5546391bdb6b0b,REFERENCE_SCAN,partsupp,ps_supplycost,27365,1469,16240945,"TableScan Impl: ColumnVsValue SUM(ps_supplycost * ps_availqty) > SUBQUERY (PQP, 0x136559318)"
fd5546391bdb6b0b,REFERENCE_SCAN,partsupp,ps_availqty,27365,1469,16240945,"TableScan Impl: ColumnVsValue SUM(ps_supplycost * ps_availqty) > SUBQUERY (PQP, 0x136559318)"
b16e99e38a502704,COLUMN_SCAN,part,p_size,200000,4022,246310,"TableScan Impl: ColumnVsValue p_size = 41"
b16e99e38a502704,REFERENCE_SCAN,part,p_type,4022,815,74613,"TableScan Impl: ColumnLike p_type LIKE '%BRASS'"
b16e99e38a502704,COLUMN_SCAN,region,r_name,5,1,16050,"TableScan Impl: ColumnVsValue r_name = 'AFRICA'"
b16e99e38a502704,COLUMN_SCAN,region,r_name,5,1,15044,"TableScan Impl: ColumnVsValue r_name = 'AFRICA'"
f0bf90de9cd42552,COLUMN_SCAN,nation,n_name,25,1,10371,"TableScan Impl: ColumnVsValue n_name = 'CHINA'"
f0bf90de9cd42552,REFERENCE_SCAN,partsupp,ps_supplycost,30639,869,18624360,"TableScan Impl: ColumnVsValue SUM(ps_supplycost * ps_availqty) > SUBQUERY (PQP, 0x12dce98d8)"
f0bf90de9cd42552,REFERENCE_SCAN,partsupp,ps_availqty,30639,869,18624360,"TableScan Impl: ColumnVsValue SUM(ps_supplycost * ps_availqty) > SUBQUERY (PQP, 0x12dce98d8)"
118a4f318ba930f0,COLUMN_SCAN,nation,n_name,25,1,14704,"TableScan Impl: ColumnVsValue n_name = 'SAUDI ARABIA'"
118a4f318ba930f0,REFERENCE_SCAN,partsupp,ps_supplycost,30846,839,18199263,"TableScan Impl: ColumnVsValue SUM(ps_supplycost * ps_availqty) > SUBQUERY (PQP, 0x127d50e98)"
118a4f318ba930f0,REFERENCE_SCAN,partsupp,ps_availqty,30846,839,18199263,"TableScan Impl: ColumnVsValue SUM(ps_supplycost * ps_availqty) > SUBQUERY (PQP, 0x127d50e98)"
6c6075ffda4763b9,COLUMN_SCAN,nation,n_name,25,1,11956,"TableScan Impl: ColumnVsValue n_name = 'KENYA'"
6c6075ffda4763b9,REFERENCE_SCAN,partsupp,ps_supplycost,28505,1217,21522126,"TableScan Impl: ColumnVsValue SUM(ps_supplycost * ps_availqty) > SUBQUERY (PQP, 0x127d4f098)"
6c6075ffda4763b9,REFERENCE_SCAN,partsupp,ps_availqty,28505,1217,21522126,"TableScan Impl: ColumnVsValue SUM(ps_supplycost * ps_availqty) > SUBQUERY (PQP, 0x127d4f098)"
3ad2bd40d0508880,COLUMN_SCAN,nation,n_name,25,1,74629,"TableScan Impl: ColumnVsValue n_name = 'EGYPT'"
3ad2bd40d0508880,REFERENCE_SCAN,partsupp,ps_supplycost,31097,699,20549103,"TableScan Impl: ColumnVsValue SUM(ps_supplycost * ps_availqty) > SUBQUERY (PQP, 0x12b8c1518)"
3ad2bd40d0508880,REFERENCE_SCAN,partsupp,ps_availqty,31097,699,20549103,"TableScan Impl: ColumnVsValue SUM(ps_supplycost * ps_availqty) > SUBQUERY (PQP, 0x12b8c1518)"
e7c49ab64b4a85ce,COLUMN_SCAN,part,p_name,200000,10871,10255960,"TableScan Impl: ColumnLike p_name LIKE '%blue%'"
e7c49ab64b4a85ce,REFERENCE_SCAN,partsupp,ps_suppkey,1302856,325714,80040959,"TableScan Impl: ColumnVsColumn ps_suppkey = l_suppkey"
e7c49ab64b4a85ce,REFERENCE_SCAN,lineitem,l_suppkey,1302856,325714,80040959,"TableScan Impl: ColumnVsColumn ps_suppkey = l_suppkey"
6e561e194341a60e,COLUMN_SCAN,orders,o_orderdate,1500000,56577,1971398,"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1994-12-01' AND '1995-03-01'"
6e561e194341a60e,COLUMN_SCAN,lineitem,l_returnflag,6001215,1478870,21735237,"TableScan Impl: ColumnVsValue l_returnflag = 'R'"
5399c39720bcedd5,COLUMN_SCAN,orders,o_orderdate,1500000,56349,1977654,"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1994-01-01' AND '1994-04-01'"
5399c39720bcedd5,COLUMN_SCAN,lineitem,l_returnflag,6001215,1478870,22049020,"TableScan Impl: ColumnVsValue l_returnflag = 'R'"
7c7b9e980d9a8a5d,COLUMN_SCAN,customer,c_acctbal,150000,68191,23467995,"TableScan Impl: ColumnVsValue c_acctbal > SUBQUERY (PQP, 0x179d53b58)"
7c7b9e980d9a8a5d,REFERENCE_SCAN,customer,c_phone,68191,18983,11319154,"TableScan Impl: ExpressionEvaluator (SUBSTR(c_phone, 1, 2)) IN ('23', '30', '20', '17', '25', '28', '29')"
a5fd2ba3e9d27563,COLUMN_SCAN,orders,o_orderdate,1500000,57280,2021626,"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1993-06-01' AND '1993-09-01'"
a5fd2ba3e9d27563,COLUMN_SCAN,lineitem,l_returnflag,6001215,1478870,21515683,"TableScan Impl: ColumnVsValue l_returnflag = 'R'"
40ca702c4fc16a7,COLUMN_SCAN,orders,o_orderdate,1500000,55266,2020425,"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1993-02-01' AND '1993-05-01'"
40ca702c4fc16a7,COLUMN_SCAN,lineitem,l_commitdate,6001215,3793296,236442108,"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
40ca702c4fc16a7,COLUMN_SCAN,lineitem,l_receiptdate,6001215,3793296,236442108,"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
805757c0d3cd478d,COLUMN_SCAN,orders,o_orderdate,1500000,56592,1982832,"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1993-09-01' AND '1993-12-01'"
805757c0d3cd478d,COLUMN_SCAN,lineitem,l_returnflag,6001215,1478870,22447281,"TableScan Impl: ColumnVsValue l_returnflag = 'R'"
9aa3f9c8593f36c2,COLUMN_SCAN,orders,o_orderdate,1500000,56645,3404370,"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1994-04-01' AND '1994-07-01'"
9aa3f9c8593f36c2,COLUMN_SCAN,lineitem,l_returnflag,6001215,1478870,24948985,"TableScan Impl: ColumnVsValue l_returnflag = 'R'"
18da0f2ba39c3484,COLUMN_SCAN,part,p_name,200000,11075,13206184,"TableScan Impl: ColumnLike p_name LIKE '%tan%'"
18da0f2ba39c3484,REFERENCE_SCAN,partsupp,ps_suppkey,1328608,332152,79755043,"TableScan Impl: ColumnVsColumn ps_suppkey = l_suppkey"
18da0f2ba39c3484,REFERENCE_SCAN,lineitem,l_suppkey,1328608,332152,79755043,"TableScan Impl: ColumnVsColumn ps_suppkey = l_suppkey"
c959ac039825deb4,COLUMN_SCAN,orders,o_comment,1500000,1484051,146605960,"TableScan Impl: ColumnLike o_comment NOT LIKE '%special%packages%'"
7c8b86f3f33c0225,COLUMN_SCAN,customer,c_acctbal,150000,67894,30412315,"TableScan Impl: ColumnVsValue c_acctbal > SUBQUERY (PQP, 0x179d542d8)"
7c8b86f3f33c0225,REFERENCE_SCAN,customer,c_phone,67894,19105,10831461,"TableScan Impl: ExpressionEvaluator (SUBSTR(c_phone, 1, 2)) IN ('14', '26', '34', '21', '11', '33', '16')"
8bc342aad950e588,REFERENCE_SCAN,part,p_brand,214377,107,89639128,"TableScan Impl: ExpressionEvaluator (((((p_size BETWEEN INCLUSIVE 1 AND 15 AND l_quantity <= 40) AND l_quantity >= 30) AND (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')) AND p_brand = 'Brand#44') OR ((((p_size BETWEEN INCLUSIVE 1 AND 5 AND l_quantity <= 19) AND l_quantity >= 9) AND (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')) AND p_brand = 'Brand#14')) OR ((((p_size BETWEEN INCLUSIVE 1 AND 10 AND l_quantity <= 23) AND l_quantity >= 13) AND (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')) AND p_brand = 'Brand#15')"
8bc342aad950e588,REFERENCE_SCAN,part,p_brand,214377,107,89639128,"TableScan Impl: ExpressionEvaluator (((((p_size BETWEEN INCLUSIVE 1 AND 15 AND l_quantity <= 40) AND l_quantity >= 30) AND (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')) AND p_brand = 'Brand#44') OR ((((p_size BETWEEN INCLUSIVE 1 AND 5 AND l_quantity <= 19) AND l_quantity >= 9) AND (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')) AND p_brand = 'Brand#14')) OR ((((p_size BETWEEN INCLUSIVE 1 AND 10 AND l_quantity <= 23) AND l_quantity >= 13) AND (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')) AND p_brand = 'Brand#15')"
8bc342aad950e588,REFERENCE_SCAN,part,p_brand,214377,107,89639128,"TableScan Impl: ExpressionEvaluator (((((p_size BETWEEN INCLUSIVE 1 AND 15 AND l_quantity <= 40) AND l_quantity >= 30) AND (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')) AND p_brand = 'Brand#44') OR ((((p_size BETWEEN INCLUSIVE 1 AND 5 AND l_quantity <= 19) AND l_quantity >= 9) AND (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')) AND p_brand = 'Brand#14')) OR ((((p_size BETWEEN INCLUSIVE 1 AND 10 AND l_quantity <= 23) AND l_quantity >= 13) AND (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')) AND p_brand = 'Brand#15')"
8bc342aad950e588,REFERENCE_SCAN,part,p_container,214377,107,89639128,"TableScan Impl: ExpressionEvaluator (((((p_size BETWEEN INCLUSIVE 1 AND 15 AND l_quantity <= 40) AND l_quantity >= 30) AND (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')) AND p_brand = 'Brand#44') OR ((((p_size BETWEEN INCLUSIVE 1 AND 5 AND l_quantity <= 19) AND l_quantity >= 9) AND (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')) AND p_brand = 'Brand#14')) OR ((((p_size BETWEEN INCLUSIVE 1 AND 10 AND l_quantity <= 23) AND l_quantity >= 13) AND (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')) AND p_brand = 'Brand#15')"
8bc342aad950e588,REFERENCE_SCAN,part,p_container,214377,107,89639128,"TableScan Impl: ExpressionEvaluator (((((p_size BETWEEN INCLUSIVE 1 AND 15 AND l_quantity <= 40) AND l_quantity >= 30) AND (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')) AND p_brand = 'Brand#44') OR ((((p_size BETWEEN INCLUSIVE 1 AND 5 AND l_quantity <= 19) AND l_quantity >= 9) AND (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')) AND p_brand = 'Brand#14')) OR ((((p_size BETWEEN INCLUSIVE 1 AND 10 AND l_quantity <= 23) AND l_quantity >= 13) AND (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')) AND p_brand = 'Brand#15')"
8bc342aad950e588,REFERENCE_SCAN,part,p_container,214377,107,89639128,"TableScan Impl: ExpressionEvaluator (((((p_size BETWEEN INCLUSIVE 1 AND 15 AND l_quantity <= 40) AND l_quantity >= 30) AND (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')) AND p_brand = 'Brand#44') OR ((((p_size BETWEEN INCLUSIVE 1 AND 5 AND l_quantity <= 19) AND l_quantity >= 9) AND (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')) AND p_brand = 'Brand#14')) OR ((((p_size BETWEEN INCLUSIVE 1 AND 10 AND l_quantity <= 23) AND l_quantity >= 13) AND (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')) AND p_brand = 'Brand#15')"
8bc342aad950e588,REFERENCE_SCAN,lineitem,l_quantity,214377,107,89639128,"TableScan Impl: ExpressionEvaluator (((((p_size BETWEEN INCLUSIVE 1 AND 15 AND l_quantity <= 40) AND l_quantity >= 30) AND (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')) AND p_brand = 'Brand#44') OR ((((p_size BETWEEN INCLUSIVE 1 AND 5 AND l_quantity <= 19) AND l_quantity >= 9) AND (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')) AND p_brand = 'Brand#14')) OR ((((p_size BETWEEN INCLUSIVE 1 AND 10 AND l_quantity <= 23) AND l_quantity >= 13) AND (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')) AND p_brand = 'Brand#15')"
8bc342aad950e588,REFERENCE_SCAN,lineitem,l_quantity,214377,107,89639128,"TableScan Impl: ExpressionEvaluator (((((p_size BETWEEN INCLUSIVE 1 AND 15 AND l_quantity <= 40) AND l_quantity >= 30) AND (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')) AND p_brand = 'Brand#44') OR ((((p_size BETWEEN INCLUSIVE 1 AND 5 AND l_quantity <= 19) AND l_quantity >= 9) AND (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')) AND p_brand = 'Brand#14')) OR ((((p_size BETWEEN INCLUSIVE 1 AND 10 AND l_quantity <= 23) AND l_quantity >= 13) AND (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')) AND p_brand = 'Brand#15')"
8bc342aad950e588,REFERENCE_SCAN,lineitem,l_quantity,214377,107,89639128,"TableScan Impl: ExpressionEvaluator (((((p_size BETWEEN INCLUSIVE 1 AND 15 AND l_quantity <= 40) AND l_quantity >= 30) AND (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')) AND p_brand = 'Brand#44') OR ((((p_size BETWEEN INCLUSIVE 1 AND 5 AND l_quantity <= 19) AND l_quantity >= 9) AND (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')) AND p_brand = 'Brand#14')) OR ((((p_size BETWEEN INCLUSIVE 1 AND 10 AND l_quantity <= 23) AND l_quantity >= 13) AND (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')) AND p_brand = 'Brand#15')"
8bc342aad950e588,REFERENCE_SCAN,part,p_size,214377,107,89639128,"TableScan Impl: ExpressionEvaluator (((((p_size BETWEEN INCLUSIVE 1 AND 15 AND l_quantity <= 40) AND l_quantity >= 30) AND (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')) AND p_brand = 'Brand#44') OR ((((p_size BETWEEN INCLUSIVE 1 AND 5 AND l_quantity <= 19) AND l_quantity >= 9) AND (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')) AND p_brand = 'Brand#14')) OR ((((p_size BETWEEN INCLUSIVE 1 AND 10 AND l_quantity <= 23) AND l_quantity >= 13) AND (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')) AND p_brand = 'Brand#15')"
8bc342aad950e588,REFERENCE_SCAN,lineitem,l_quantity,214377,107,89639128,"TableScan Impl: ExpressionEvaluator (((((p_size BETWEEN INCLUSIVE 1 AND 15 AND l_quantity <= 40) AND l_quantity >= 30) AND (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')) AND p_brand = 'Brand#44') OR ((((p_size BETWEEN INCLUSIVE 1 AND 5 AND l_quantity <= 19) AND l_quantity >= 9) AND (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')) AND p_brand = 'Brand#14')) OR ((((p_size BETWEEN INCLUSIVE 1 AND 10 AND l_quantity <= 23) AND l_quantity >= 13) AND (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')) AND p_brand = 'Brand#15')"
